"date","session_key","stop_duration","lap_number","lane_duration","driver_number","meeting_key","pit_duration"
"2025-06-01T14:01:40.017000+00:00",9971,2.8,42,22.242,14,1262,22.242
"2025-06-01T14:03:11.902000+00:00",9971,2.7,43,22.468,31,1262,22.468
"2025-06-01T14:04:16.481000+00:00",9971,2.3,44,22.127,30,1262,22.127
"2025-06-01T14:04:32.386000+00:00",9971,2.4,44,21.822,22,1262,21.822
"2025-06-01T14:05:29.605000+00:00",9971,2.5,45,21.849,27,1262,21.849
"2025-06-01T14:06:15.959000+00:00",9971,4.9,46,24.416,44,1262,24.416
"2025-06-01T14:07:10.374000+00:00",9971,2.4,47,21.802,1,1262,21.802
"2025-06-01T14:08:26.277000+00:00",9971,2.3,48,21.863,4,1262,21.863
"2025-06-01T14:09:20.535000+00:00",9971,2.4,48,22.019,6,1262,22.019
"2025-06-01T14:09:39.403000+00:00",9971,2.2,49,21.838,81,1262,21.838
"2025-06-01T14:10:32.650000+00:00",9971,3.8,49,23.457,12,1262,23.457
"2025-06-01T14:11:18.414000+00:00",9971,3.4,49,22.953,5,1262,22.953
"2025-06-01T14:18:02.898000+00:00",9971,3.3,55,22.748,81,1262,22.748
"2025-06-01T14:18:08.762000+00:00",9971,3.9,55,23.562,4,1262,23.562
"2025-06-01T14:18:11.362000+00:00",9971,2.4,55,22.197,1,1262,22.197
"2025-06-01T14:18:20.041000+00:00",9971,2.6,54,22.216,14,1262,22.216
"2025-06-01T14:18:23.590000+00:00",9971,3.4,54,22.765,87,1262,22.765
"2025-06-01T14:18:27.128000+00:00",9971,2.5,54,22.283,22,1262,22.283
"2025-06-01T14:18:34.491000+00:00",9971,2.8,55,22.383,16,1262,22.383
"2025-06-01T14:18:39.415000+00:00",9971,3.5,55,23.167,63,1262,23.167
"2025-06-01T14:18:50.955000+00:00",9971,2.7,55,22.830,44,1262,22.830
"2025-06-01T14:19:00.832000+00:00",9971,2.1,54,21.874,43,1262,21.874
"2025-06-01T14:19:35.767000+00:00",9971,2.5,55,21.841,6,1262,21.841
"2025-06-01T14:20:05.783000+00:00",9971,3.0,55,22.818,10,1262,22.818
"2025-06-01T14:20:33.319000+00:00",9971,2.8,55,21.984,55,1262,21.984
"2025-06-01T14:21:28.036000+00:00",9971,2.7,56,21.904,27,1262,21.904
"2025-06-15T18:18:46.909000+00:00",9963,2.6,12,23.604,1,1263,23.604
"2025-06-15T18:20:00.568000+00:00",9963,2.5,13,23.231,63,1263,23.231
"2025-06-15T18:20:28.381000+00:00",9963,3.1,13,24.130,6,1263,24.130
"2025-06-15T18:21:22.053000+00:00",9963,2.4,14,23.320,12,1263,23.320
"2025-06-15T18:21:42.506000+00:00",9963,3.4,14,24.735,43,1263,24.735
"2025-06-15T18:22:45.572000+00:00",9963,2.3,15,23.604,44,1263,23.604
"2025-06-15T18:22:54.213000+00:00",9963,3.2,15,24.021,14,1263,24.021
"2025-06-15T18:23:58.495000+00:00",9963,2.1,16,23.245,81,1263,23.245
"2025-06-15T18:27:00.309000+00:00",9963,2.8,18,23.562,87,1263,23.562
"2025-06-15T18:28:08.403000+00:00",9963,2.4,19,23.476,27,1263,23.476
"2025-06-15T18:33:34.193000+00:00",9963,3.0,23,23.898,23,1263,23.898
"2025-06-15T18:34:50.901000+00:00",9963,2.6,24,23.742,18,1263,23.742
"2025-06-15T18:39:19.256000+00:00",9963,2.2,28,23.360,16,1263,23.360
"2025-06-15T18:40:32.682000+00:00",9963,2.2,29,23.223,4,1263,23.223
"2025-06-15T18:50:44.061000+00:00",9963,2.2,37,23.121,1,1263,23.121
"2025-06-15T18:52:00.218000+00:00",9963,2.2,38,23.416,12,1263,23.416
"2025-06-15T18:52:59.709000+00:00",9963,2.1,38,23.280,30,1263,23.280
"2025-06-15T18:56:57.358000+00:00",9963,3.3,42,24.262,63,1263,24.262
"2025-06-15T19:00:51.238000+00:00",9963,2.2,45,23.174,81,1263,23.174
"2025-06-15T19:01:17.519000+00:00",9963,2.0,45,23.338,44,1263,23.338
"2025-06-15T19:03:25.680000+00:00",9963,2.4,47,23.471,4,1263,23.471
"2025-06-15T19:07:07.635000+00:00",9963,2.4,49,23.715,5,1263,23.715
"2025-06-15T19:07:59.919000+00:00",9963,2.6,50,23.409,14,1263,23.409
"2025-06-15T19:09:55.498000+00:00",9963,13.3,51,34.742,18,1263,34.742
"2025-06-15T19:11:03.280000+00:00",9963,2.1,53,23.859,16,1263,23.859
"2025-06-15T19:12:18.953000+00:00",9963,2.9,53,23.987,10,1263,23.987
"2025-06-15T19:15:57.626000+00:00",9963,3.7,56,25.178,22,1263,25.178
"2025-06-15T19:17:03.230000+00:00",9963,3.0,57,24.452,31,1263,24.452
"2025-06-15T19:17:07.152000+00:00",9963,2.6,57,23.269,55,1263,23.269
"2025-06-15T19:28:56.092000+00:00",9963,4.0,67,26.385,81,1263,26.385
"2025-06-15T19:29:16.967000+00:00",9963,7.2,66,27.985,87,1263,27.985
"2025-06-15T19:29:32.417000+00:00",9963,2.8,66,23.693,6,1263,23.693
"2025-06-15T19:29:35.126000+00:00",9963,2.6,66,23.772,18,1263,23.772
"2025-06-29T13:21:58.785000+00:00",9955,2.2,2,21.297,6,1264,21.297
"2025-06-29T13:33:15.023000+00:00",9955,3.1,11,21.910,87,1264,21.910
"2025-06-29T13:34:25.507000+00:00",9955,3.0,12,21.959,10,1264,21.959
"2025-06-29T13:34:29.788000+00:00",9955,2.3,12,21.236,27,1264,21.236
"2025-06-29T13:35:33.152000+00:00",9955,2.5,13,21.210,23,1264,21.210
"2025-06-29T13:35:43.334000+00:00",9955,3.9,13,23.038,43,1264,23.038
"2025-06-29T13:41:30.636000+00:00",9955,2.4,18,21.344,63,1264,21.344
"2025-06-29T13:41:42.896000+00:00",9955,2.4,18,21.492,22,1264,21.492
"2025-06-29T13:42:53.542000+00:00",9955,3.9,19,23.188,31,1264,23.188
"2025-06-29T13:43:35.564000+00:00",9955,3.1,20,22.131,4,1264,22.131
"2025-06-29T13:45:08.630000+00:00",9955,2.4,21,21.676,5,1264,21.676
"2025-06-29T13:48:21.332000+00:00",9955,3.4,24,22.599,81,1264,22.599
"2025-06-29T13:49:38.562000+00:00",9955,2.3,25,21.308,16,1264,21.308
"2025-06-29T13:50:52.763000+00:00",9955,2.2,26,21.287,44,1264,21.287
"2025-06-29T13:51:27.716000+00:00",9955,3.6,26,22.907,18,1264,22.907
"2025-06-29T13:53:45.441000+00:00",9955,2.7,28,21.680,6,1264,21.680
"2025-06-29T13:56:28.687000+00:00",9955,10.6,30,30.000,22,1264,30.000
"2025-06-29T13:58:21.124000+00:00",9955,2.2,32,21.434,30,1264,21.434
"2025-06-29T13:59:35.606000+00:00",9955,2.8,33,21.865,14,1264,21.865
"2025-06-29T14:05:48.294000+00:00",9955,2.7,38,22.105,10,1264,22.105
"2025-06-29T14:06:55.950000+00:00",9955,3.0,39,21.771,87,1264,21.771
"2025-06-29T14:07:09.171000+00:00",9955,2.2,39,21.087,43,1264,21.087
"2025-06-29T14:10:20.552000+00:00",9955,2.3,42,21.045,27,1264,21.045
"2025-06-29T14:13:44.466000+00:00",9955,2.9,45,21.854,63,1264,21.854
"2025-06-29T14:17:56.986000+00:00",9955,2.4,49,21.536,16,1264,21.536
"2025-06-29T14:18:32.536000+00:00",9955,2.2,49,21.286,5,1264,21.286
"2025-06-29T14:19:16.051000+00:00",9955,2.2,50,21.158,44,1264,21.158
"2025-06-29T14:19:50.397000+00:00",9955,3.0,50,22.284,31,1264,22.284
"2025-06-29T14:21:10.318000+00:00",9955,2.5,52,21.427,4,1264,21.427
"2025-06-29T14:22:22.916000+00:00",9955,2.0,53,21.033,81,1264,21.033
"2025-06-29T14:23:47.998000+00:00",9955,2.5,53,21.763,18,1264,21.763
"2025-06-29T14:32:24.688000+00:00",9955,13.6,60,32.643,22,1264,32.643
"2025-07-27T14:46:51.232000+00:00",9939,2.2,11,23.284,44,1265,23.284
"2025-07-27T14:46:55.195000+00:00",9939,2.9,11,23.599,27,1265,23.599
"2025-07-27T14:46:57.838000+00:00",9939,3.9,11,26.825,10,1265,26.825
"2025-07-27T14:46:58.342000+00:00",9939,2.5,11,23.404,14,1265,23.404
"2025-07-27T14:48:23.686000+00:00",9939,2.8,12,23.844,81,1265,23.844
"2025-07-27T14:48:33.936000+00:00",9939,2.5,12,23.806,16,1265,23.806
"2025-07-27T14:48:36.639000+00:00",9939,4.8,12,25.913,1,1265,25.913
"2025-07-27T14:48:38.404000+00:00",9939,2.8,12,23.635,63,1265,23.635
"2025-07-27T14:48:40.404000+00:00",9939,2.7,12,24.029,23,1265,24.029
"2025-07-27T14:48:46.326000+00:00",9939,2.3,12,23.269,30,1265,23.269
"2025-07-27T14:48:48.514000+00:00",9939,2.2,12,23.274,5,1265,23.274
"2025-07-27T14:48:50.448000+00:00",9939,3.2,12,24.130,87,1265,24.130
"2025-07-27T14:48:58.204000+00:00",9939,2.6,12,23.665,43,1265,23.665
"2025-07-27T14:49:01.423000+00:00",9939,2.4,12,23.609,12,1265,23.609
"2025-07-27T14:49:02.220000+00:00",9939,2.7,12,23.787,18,1265,23.787
"2025-07-27T14:49:03.120000+00:00",9939,6.2,12,27.528,55,1265,27.528
"2025-07-27T14:50:23.650000+00:00",9939,3.5,13,24.376,4,1265,24.376
"2025-07-27T14:50:46.228000+00:00",9939,2.2,13,23.330,22,1265,23.330
"2025-07-27T14:50:48.009000+00:00",9939,2.8,13,23.580,6,1265,23.580
"2025-07-27T14:50:58.918000+00:00",9939,2.6,13,23.802,31,1265,23.802
"2025-07-27T15:04:04.883000+00:00",9939,2.8,20,23.376,6,1265,23.376
"2025-07-27T15:14:55.941000+00:00",9939,3.1,26,23.770,55,1265,23.770
"2025-07-27T15:18:31.792000+00:00",9939,2.9,28,23.449,43,1265,23.449
"2025-07-27T15:20:11.108000+00:00",9939,3.3,29,23.692,14,1265,23.692
"2025-07-27T15:21:56.569000+00:00",9939,2.3,30,23.059,12,1265,23.059
"2025-07-27T15:25:26.166000+00:00",9939,3.4,32,23.890,27,1265,23.890
"2025-08-03T13:22:01.414000+00:00",9928,11.1,13,30.248,43,1266,30.248
"2025-08-03T13:23:14.814000+00:00",9928,2.6,14,21.345,23,1266,21.345
"2025-08-03T13:23:15.143000+00:00",9928,3.1,14,22.444,31,1266,22.444
"2025-08-03T13:24:35.579000+00:00",9928,2.7,15,21.670,55,1266,21.670
"2025-08-03T13:27:14.953000+00:00",9928,2.3,17,21.433,1,1266,21.433
"2025-08-03T13:28:15.303000+00:00",9928,2.1,18,21.145,81,1266,21.145
"2025-08-03T13:29:34.867000+00:00",9928,2.0,19,21.130,16,1266,21.130
"2025-08-03T13:29:41.506000+00:00",9928,2.9,19,21.703,63,1266,21.703
"2025-08-03T13:31:41.726000+00:00",9928,2.1,20,21.295,22,1266,21.295
"2025-08-03T13:32:58.761000+00:00",9928,3.2,21,22.328,12,1266,22.328
"2025-08-03T13:45:32.129000+00:00",9928,2.8,30,21.754,87,1266,21.754
"2025-08-03T13:46:07.537000+00:00",9928,1.9,31,20.940,4,1266,20.940
"2025-08-03T13:48:23.595000+00:00",9928,2.6,32,21.699,10,1266,21.699
"2025-08-03T13:49:42.725000+00:00",9928,2.2,33,21.096,6,1266,21.096
"2025-08-03T13:52:42.991000+00:00",9928,7.2,35,26.280,43,1266,26.280
"2025-08-03T13:53:38.463000+00:00",9928,2.4,36,21.464,18,1266,21.464
"2025-08-03T13:55:26.296000+00:00",9928,2.4,37,21.541,22,1266,21.541
"2025-08-03T13:56:46.767000+00:00",9928,3.8,38,22.726,23,1266,22.726
"2025-08-03T13:57:35.927000+00:00",9928,2.9,39,22.204,14,1266,22.204
"2025-08-03T13:58:22.592000+00:00",9928,2.0,40,21.136,16,1266,21.136
"2025-08-03T13:59:03.655000+00:00",9928,2.6,40,21.773,5,1266,21.773
"2025-08-03T13:59:09.858000+00:00",9928,3.0,40,22.136,30,1266,22.136
"2025-08-03T14:02:07.096000+00:00",9928,2.3,42,21.150,44,1266,21.150
"2025-08-03T14:02:38.276000+00:00",9928,2.9,43,21.450,63,1266,21.450
"2025-08-03T14:05:10.901000+00:00",9928,1.9,45,20.940,81,1266,20.940
"2025-08-03T14:10:05.385000+00:00",9928,2.2,48,21.258,1,1266,21.258
"2025-08-03T14:14:40.796000+00:00",9928,2.6,51,21.423,55,1266,21.423
"2025-08-31T13:14:08.910000+00:00",9920,2.4,8,17.561,18,1267,17.561
"2025-08-31T13:26:54.464000+00:00",9920,2.5,18,17.417,14,1267,17.417
"2025-08-31T13:28:11.388000+00:00",9920,3.2,19,18.348,22,1267,18.348
"2025-08-31T13:28:15.263000+00:00",9920,2.8,19,17.986,43,1267,17.986
"2025-08-31T13:28:15.588000+00:00",9920,2.6,19,17.602,27,1267,17.602
"2025-08-31T13:31:42.364000+00:00",9920,2.0,22,17.081,16,1267,17.081
"2025-08-31T13:32:12.034000+00:00",9920,2.8,22,17.908,5,1267,17.908
"2025-08-31T13:32:42.802000+00:00",9920,2.6,23,17.375,81,1267,17.375
"2025-08-31T13:32:50.571000+00:00",9920,4.5,23,20.042,4,1267,20.042
"2025-08-31T13:33:08.690000+00:00",9920,3.4,23,18.740,1,1267,18.740
"2025-08-31T13:33:10.759000+00:00",9920,2.8,23,17.414,6,1267,17.414
"2025-08-31T13:33:15.415000+00:00",9920,3.4,23,18.832,63,1267,18.832
"2025-08-31T13:33:26.707000+00:00",9920,2.2,23,17.549,30,1267,17.549
"2025-08-31T13:33:27.973000+00:00",9920,2.7,23,17.670,55,1267,17.670
"2025-08-31T13:33:36.849000+00:00",9920,4.1,23,19.692,23,1267,19.692
"2025-08-31T13:33:38.078000+00:00",9920,2.5,23,17.476,12,1267,17.476
"2025-08-31T13:33:46.306000+00:00",9920,4.2,23,19.223,10,1267,19.223
"2025-08-31T13:41:04.116000+00:00",9920,6.7,27,22.209,30,1267,22.209
"2025-08-31T13:41:10.549000+00:00",9920,13.2,27,29.443,55,1267,29.443
"2025-08-31T13:57:13.739000+00:00",9920,3.3,40,17.949,14,1267,17.949
"2025-08-31T14:10:41.425000+00:00",9920,2.5,51,17.365,12,1267,17.365
"2025-08-31T14:11:54.453000+00:00",9920,2.1,52,17.042,16,1267,17.042
"2025-08-31T14:12:27.454000+00:00",9920,15.3,51,30.340,55,1267,30.340
"2025-08-31T14:12:28.628000+00:00",9920,2.6,52,17.598,18,1267,17.598
"2025-08-31T14:12:31.402000+00:00",9920,2.8,52,18.270,31,1267,18.270
"2025-08-31T14:12:57.881000+00:00",9920,3.8,53,18.589,81,1267,18.589
"2025-08-31T14:13:05.704000+00:00",9920,4.8,53,22.608,4,1267,22.608
"2025-08-31T14:13:14.523000+00:00",9920,3.3,53,18.261,1,1267,18.261
"2025-08-31T14:13:18.898000+00:00",9920,4.3,53,18.535,6,1267,18.535
"2025-08-31T14:13:36.861000+00:00",9920,2.4,53,17.344,63,1267,17.344
"2025-08-31T14:13:40.892000+00:00",9920,3.2,53,17.840,23,1267,17.840
"2025-08-31T14:13:57.375000+00:00",9920,2.7,52,18.552,30,1267,18.552
"2025-08-31T14:14:13.278000+00:00",9920,3.6,53,18.622,87,1267,18.622
"2025-08-31T14:14:13.825000+00:00",9920,2.9,53,18.147,22,1267,18.147
"2025-08-31T14:14:23.235000+00:00",9920,2.7,53,17.586,43,1267,17.586
"2025-08-31T14:14:23.517000+00:00",9920,3.5,53,17.944,27,1267,17.944
"2025-08-31T14:25:15.124000+00:00",9920,2.2,60,17.491,5,1267,17.491
"2025-08-31T14:31:49.153000+00:00",9920,3.1,65,18.077,43,1267,18.077
"2025-08-31T14:32:08.359000+00:00",9920,3.9,65,18.043,55,1267,18.043
"2025-09-07T13:16:53.530000+00:00",9912,2.2,9,24.156,30,1268,24.156
"2025-09-07T13:29:32.907000+00:00",9912,3.3,18,25.372,87,1268,25.372
"2025-09-07T13:30:55.654000+00:00",9912,2.3,19,24.372,22,1268,24.372
"2025-09-07T13:32:17.708000+00:00",9912,3.2,20,25.160,14,1268,25.160
"2025-09-07T13:32:18.150000+00:00",9912,4.0,20,26.143,5,1268,26.143
"2025-09-07T13:41:53.352000+00:00",9912,2.9,27,25.021,63,1268,25.021
"2025-09-07T13:43:27.992000+00:00",9912,2.9,28,24.916,12,1268,24.916
"2025-09-07T13:46:20.012000+00:00",9912,3.0,30,24.605,55,1268,24.605
"2025-09-07T13:49:09.846000+00:00",9912,2.2,32,24.326,6,1268,24.326
"2025-09-07T13:50:04.888000+00:00",9912,2.0,33,24.235,16,1268,24.235
"2025-09-07T13:50:45.890000+00:00",9912,2.8,33,24.971,43,1268,24.971
"2025-09-07T13:55:17.647000+00:00",9912,2.3,37,24.545,1,1268,24.545
"2025-09-07T13:57:08.320000+00:00",9912,2.1,38,23.971,44,1268,23.971
"2025-09-07T14:01:27.096000+00:00",9912,3.1,41,24.717,23,1268,24.717
"2025-09-07T14:06:26.957000+00:00",9912,1.9,45,23.602,81,1268,23.602
"2025-09-07T14:07:50.629000+00:00",9912,5.9,46,27.498,4,1268,27.498
"2025-09-07T14:12:58.481000+00:00",9912,2.9,49,25.012,10,1268,25.012
"2025-09-07T14:13:01.946000+00:00",9912,16.2,49,38.418,18,1268,38.418
"2025-09-07T14:15:37.886000+00:00",9912,8.6,51,30.754,31,1268,30.754
"2025-09-21T11:06:46.440000+00:00",9904,2.5,1,20.691,31,1269,20.691
"2025-09-21T11:06:49.890000+00:00",9904,2.6,1,20.758,23,1269,20.758
"2025-09-21T11:09:33.338000+00:00",9904,2.5,2,20.759,31,1269,20.759
"2025-09-21T11:35:01.462000+00:00",9904,2.4,15,20.489,23,1269,20.489
"2025-09-21T11:36:47.589000+00:00",9904,2.8,16,21.088,43,1269,21.088
"2025-09-21T11:39:57.929000+00:00",9904,2.7,18,20.669,12,1269,20.669
"2025-09-21T11:43:29.987000+00:00",9904,2.3,20,20.283,30,1269,20.283
"2025-09-21T11:45:39.568000+00:00",9904,8.2,21,25.768,14,1269,25.768
"2025-09-21T11:54:26.724000+00:00",9904,2.4,26,20.845,5,1269,20.845
"2025-09-21T11:55:46.106000+00:00",9904,2.6,27,20.508,55,1269,20.508
"2025-09-21T11:58:15.827000+00:00",9904,3.4,28,21.194,87,1269,21.194
"2025-09-21T11:59:39.966000+00:00",9904,2.2,29,20.294,6,1269,20.294
"2025-09-21T12:10:52.502000+00:00",9904,3.3,35,21.500,10,1269,21.500
"2025-09-21T12:11:50.527000+00:00",9904,2.2,36,20.062,44,1269,20.062
"2025-09-21T12:12:31.329000+00:00",9904,2.3,36,19.970,27,1269,19.970
"2025-09-21T12:13:29.850000+00:00",9904,4.1,37,21.975,4,1269,21.975
"2025-09-21T12:14:16.997000+00:00",9904,4.0,37,21.820,18,1269,21.820
"2025-09-21T12:15:11.802000+00:00",9904,2.2,38,20.323,22,1269,20.323
"2025-09-21T12:16:46.908000+00:00",9904,2.3,39,19.809,63,1269,19.809
"2025-09-21T12:18:18.941000+00:00",9904,2.4,40,20.221,1,1269,20.221
"2025-10-05T12:25:48.079000+00:00",9896,2.1,13,24.610,22,1270,24.610
"2025-10-05T12:25:51.721000+00:00",9896,11.2,13,32.856,5,1270,32.856
"2025-10-05T12:27:18.400000+00:00",9896,2.7,14,24.040,43,1270,24.040
"2025-10-05T12:34:57.215000+00:00",9896,3.0,19,24.008,1,1270,24.008
"2025-10-05T12:37:03.329000+00:00",9896,2.4,20,23.827,6,1270,23.827
"2025-10-05T12:38:22.641000+00:00",9896,2.3,21,23.630,16,1270,23.630
"2025-10-05T12:41:57.960000+00:00",9896,2.8,23,23.979,87,1270,23.979
"2025-10-05T12:43:21.169000+00:00",9896,3.5,24,24.794,44,1270,24.794
"2025-10-05T12:43:56.518000+00:00",9896,4.1,24,25.583,10,1270,25.583
"2025-10-05T12:44:30.970000+00:00",9896,2.5,25,23.966,63,1270,23.966
"2025-10-05T12:44:51.800000+00:00",9896,2.4,25,23.806,12,1270,23.806
"2025-10-05T12:46:15.810000+00:00",9896,2.1,26,23.314,4,1270,23.314
"2025-10-05T12:48:00.511000+00:00",9896,5.2,27,26.637,81,1270,26.637
"2025-10-05T12:48:33.356000+00:00",9896,9.2,27,30.749,14,1270,30.749
"2025-10-05T12:53:39.945000+00:00",9896,3.2,30,25.078,31,1270,25.078
"2025-10-05T13:06:50.853000+00:00",9896,2.6,38,24.012,18,1270,24.012
"2025-10-05T13:13:32.820000+00:00",9896,4.3,42,25.732,23,1270,25.732
"2025-10-05T13:19:00.893000+00:00",9896,2.3,46,23.344,44,1270,23.344
"2025-10-05T13:23:18.249000+00:00",9896,2.5,48,24.027,30,1270,24.027
"2025-10-05T13:26:35.223000+00:00",9896,2.9,50,24.075,55,1270,24.075
"2025-10-05T13:28:40.228000+00:00",9896,3.8,51,25.188,10,1270,25.188
"2025-10-18T17:06:48.175000+00:00",9883,12.5,1,33.853,18,1271,33.853
"2025-10-18T17:06:48.285000+00:00",9883,9.5,1,31.294,27,1271,31.294
"2025-10-18T17:07:32.926000+00:00",9883,6.1,1,29.418,43,1271,29.418
"2025-10-19T19:16:40.245000+00:00",9888,2.4,7,23.763,23,1271,23.763
"2025-10-19T19:28:52.915000+00:00",9888,4.2,14,25.567,5,1271,25.567
"2025-10-19T19:41:52.626000+00:00",9888,2.3,22,23.718,16,1271,23.718
"2025-10-19T19:45:54.440000+00:00",9888,3.1,24,25.060,31,1271,25.060
"2025-10-19T19:50:53.659000+00:00",9888,5.3,27,26.631,10,1271,26.631
"2025-10-19T19:52:29.263000+00:00",9888,2.8,28,24.192,18,1271,24.192
"2025-10-19T19:52:41.432000+00:00",9888,2.4,28,23.831,6,1271,23.831
"2025-10-19T19:53:50.773000+00:00",9888,3.4,29,24.539,22,1271,24.539
"2025-10-19T19:55:20.165000+00:00",9888,2.3,30,23.452,81,1271,23.452
"2025-10-19T19:55:32.548000+00:00",9888,2.7,30,24.110,87,1271,24.110
"2025-10-19T19:55:43.948000+00:00",9888,2.6,30,24.054,14,1271,24.054
"2025-10-19T19:55:46.326000+00:00",9888,2.2,30,23.681,30,1271,23.681
"2025-10-19T19:56:56.565000+00:00",9888,2.6,31,23.937,44,1271,23.937
"2025-10-19T19:57:34.602000+00:00",9888,2.6,31,23.949,12,1271,23.949
"2025-10-19T19:58:29.205000+00:00",9888,3.8,32,24.580,4,1271,24.580
"2025-10-19T19:59:24.550000+00:00",9888,2.5,32,24.045,43,1271,24.045
"2025-10-19T19:59:59.042000+00:00",9888,2.6,33,23.987,1,1271,23.987
"2025-10-19T20:00:24.120000+00:00",9888,2.3,33,23.555,63,1271,23.555
"2025-10-19T20:00:34.358000+00:00",9888,2.4,33,23.753,27,1271,23.753
"2025-10-19T20:06:00.064000+00:00",9888,3.3,36,24.582,23,1271,24.582
"2025-10-19T20:06:12.150000+00:00",9888,2.6,36,24.007,5,1271,24.007
"2025-10-26T20:06:52.641000+00:00",9877,13.9,2,34.212,30,1272,34.212
"2025-10-26T20:27:37.255000+00:00",9877,5.1,17,22.502,55,1272,22.502
"2025-10-26T20:31:56.534000+00:00",9877,7.1,20,26.816,14,1272,26.816
"2025-10-26T20:34:19.665000+00:00",9877,2.5,22,22.476,12,1272,22.476
"2025-10-26T20:35:48.975000+00:00",9877,13.5,23,33.308,44,1272,33.308
"2025-10-26T20:37:02.592000+00:00",9877,2.7,24,22.647,87,1272,22.647
"2025-10-26T20:37:09.936000+00:00",9877,3.6,24,23.211,81,1272,23.211
"2025-10-26T20:38:30.984000+00:00",9877,2.7,25,22.347,63,1272,22.347
"2025-10-26T20:40:14.300000+00:00",9877,2.6,26,22.071,18,1272,22.071
"2025-10-26T20:41:30.822000+00:00",9877,3.0,27,23.203,31,1272,23.203
"2025-10-26T20:46:37.358000+00:00",9877,2.2,31,22.215,16,1272,22.215
"2025-10-26T20:50:26.031000+00:00",9877,2.8,33,22.834,10,1272,22.834
"2025-10-26T20:50:29.025000+00:00",9877,2.6,34,22.567,4,1272,22.567
"2025-10-26T20:51:23.005000+00:00",9877,2.4,34,22.196,6,1272,22.196
"2025-10-26T20:54:14.394000+00:00",9877,12.0,36,31.630,22,1272,31.630
"2025-10-26T20:55:10.670000+00:00",9877,2.9,37,22.762,1,1272,22.762
"2025-10-26T20:55:36.348000+00:00",9877,2.3,37,22.410,5,1272,22.410
"2025-10-26T21:01:19.045000+00:00",9877,2.3,41,22.040,23,1272,22.040
"2025-10-26T21:04:01.158000+00:00",9877,4.2,43,23.713,18,1272,23.713
"2025-10-26T21:09:49.689000+00:00",9877,2.1,47,22.159,81,1272,22.159
"2025-10-26T21:09:06.973000+00:00",9877,4.6,47,24.523,12,1272,24.523
"2025-10-26T21:09:09.701000+00:00",9877,3.5,47,23.342,44,1272,23.342
"2025-10-26T21:10:22.169000+00:00",9877,2.3,48,22.174,87,1272,22.174
"2025-10-26T21:10:24.920000+00:00",9877,3.2,48,22.470,63,1272,22.470
"2025-10-26T21:11:28.773000+00:00",9877,2.8,48,22.789,43,1272,22.789
"2025-11-09T17:06:59.702000+00:00",9869,2.0,2,22.974,22,1273,22.974
"2025-11-09T17:07:24.400000+00:00",9869,18.5,2,40.076,44,1273,40.076
"2025-11-09T17:15:31.935000+00:00",9869,2.2,7,23.197,1,1273,23.197
"2025-11-09T17:17:13.579000+00:00",9869,2.9,8,24.204,31,1273,24.204
"2025-11-09T17:24:47.649000+00:00",9869,2.4,14,23.426,44,1273,23.426
"2025-11-09T17:28:28.124000+00:00",9869,3.0,17,23.748,87,1273,23.748
"2025-11-09T17:28:34.078000+00:00",9869,5.2,17,26.064,55,1273,26.064
"2025-11-09T17:29:42.776000+00:00",9869,2.4,18,23.708,6,1273,23.708
"2025-11-09T17:29:45.653000+00:00",9869,2.8,18,23.673,10,1273,23.673
"2025-11-09T17:31:02.424000+00:00",9869,2.0,19,22.899,30,1273,22.899
"2025-11-09T17:33:20.888000+00:00",9869,2.2,21,23.356,12,1273,23.356
"2025-11-09T17:37:36.928000+00:00",9869,13.3,24,34.185,22,1273,34.185
"2025-11-09T17:42:30.689000+00:00",9869,3.2,28,23.942,14,1273,23.942
"2025-11-09T17:43:48.580000+00:00",9869,2.6,29,23.710,43,1273,23.710
"2025-11-09T17:43:49.293000+00:00",9869,2.9,29,23.760,18,1273,23.760
"2025-11-09T17:44:26.554000+00:00",9869,2.2,30,23.490,4,1273,23.490
"2025-11-09T17:47:56.309000+00:00",9869,9.8,32,30.752,44,1273,30.752
"2025-11-09T17:49:42.685000+00:00",9869,2.4,34,23.358,63,1273,23.358
"2025-11-09T17:49:48.897000+00:00",9869,2.3,34,23.058,1,1273,23.058
"2025-11-09T17:51:17.776000+00:00",9869,2.4,35,23.061,23,1273,23.061
"2025-11-09T17:53:50.990000+00:00",9869,2.4,37,23.460,6,1273,23.460
"2025-11-09T17:54:47.696000+00:00",9869,13.5,38,34.644,81,1273,34.644
"2025-11-09T17:55:10.135000+00:00",9869,2.5,38,23.234,55,1273,23.234
"2025-11-09T17:56:21.926000+00:00",9869,2.8,39,23.648,10,1273,23.648
"2025-11-09T17:59:59.590000+00:00",9869,3.9,42,24.654,87,1273,24.654
"2025-11-09T18:01:41.658000+00:00",9869,5.4,43,26.124,43,1273,26.124
"2025-11-09T18:05:21.290000+00:00",9869,2.7,46,23.563,14,1273,23.563
"2025-11-09T18:06:00.862000+00:00",9869,2.2,47,23.401,12,1273,23.401
"2025-11-09T18:06:32.445000+00:00",9869,2.9,47,24.177,31,1273,24.177
"2025-11-09T18:06:55.174000+00:00",9869,13.0,47,33.841,22,1273,33.841
"2025-11-09T18:07:18.286000+00:00",9869,2.3,48,23.128,63,1273,23.128
"2025-11-09T18:09:35.109000+00:00",9869,2.2,50,23.238,4,1273,23.238
